"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat"
2532,121.033231721928,56.0778277605369,7.38790306067395,2,1954,50,8.71667,"50 8.71667","1950-1970",113,9.45201065829631
1776,105.89389079874,77.3836222640213,7.80548369650158,2,1955,50,8.71667,"50 8.71667","1950-1970",118,7.89423895398479
2016,103.644008776676,84.8246052098522,7.76629014899053,2,1956,50,8.71667,"50 8.71667","1950-1970",115,9.04907588469391
2640,131.074776807021,113.678028168033,9.39064495139305,2,1957,50,8.71667,"50 8.71667","1950-1970",98,9.58222804669007
2256,110.650161664194,63.3316126422637,7.03193532669496,2,1958,50,8.71667,"50 8.71667","1950-1970",120,7.90722808412924
2376,116.96249297076,110.123960840527,9.07677399066667,2,1959,50,8.71667,"50 8.71667","1950-1970",103,11.0664671439495
2688,124.906617549389,93.5800994904607,8.31516110446424,2,1960,50,8.71667,"50 8.71667","1950-1970",99,10.4453258534853
2088,111.607190205199,95.1331561887312,8.59129013055034,2,1961,50,8.71667,"50 8.71667","1950-1970",95,10.5902171545945
1980,107.839189270955,117.811441506482,8.75096754633611,2,1962,50,8.71667,"50 8.71667","1950-1970",114,7.74434765298729
1476,91.1344934203358,63.3992334149633,7.09209661567283,2,1963,50,8.71667,"50 8.71667","1950-1970",106,9.46157587547382
2148,113.147694072443,78.8931277824602,7.47983854249,2,1964,50,8.71667,"50 8.71667","1950-1970",108,9.53923891721617
2448,119.616376550726,92.498612110892,8.83596754443621,2,1965,50,8.71667,"50 8.71667","1950-1970",105,8.74211936981579
2424,116.278160004527,65.1192044999147,6.85612887901164,2,1966,50,8.71667,"50 8.71667","1950-1970",102,10.2722280312674
2352,113.177840981569,61.1859367689563,7.51306434819895,2,1967,50,8.71667,"50 8.71667","1950-1970",103,9.93951064739984
2016,103.406352176545,94.1991955587471,8.25580626708125,2,1968,50,8.71667,"50 8.71667","1950-1970",107,9.77853239012842
2064,104.543192195728,98.3990907198392,7.77887079387062,2,1969,50,8.71667,"50 8.71667","1950-1970",116,9.20711935942223
1956,105.552678390296,44.2307822506446,6.14032244339826,2,1970,50,8.71667,"50 8.71667","1950-1970",107,8.23309764206288
2856,130.808422276429,49.3775995496592,6.14903212062293,3,1951,48.7167,9.21667,"48.7167 9.21667","1950-1970",110,7.94766286583415
2424,119.194650305344,35.1578318692008,5.11741924045547,3,1952,48.7167,9.21667,"48.7167 9.21667","1950-1970",99,9.57157587301512
2172,109.334873270629,74.4603573713305,6.96354823144934,3,1953,48.7167,9.21667,"48.7167 9.21667","1950-1970",94,9.77298891199145
2412,121.009643217215,38.200589076143,6.05758050976381,3,1954,48.7167,9.21667,"48.7167 9.21667","1950-1970",118,7.72407591430997
1896,105.557497643215,51.443897725657,6.45741921050414,3,1955,48.7167,9.21667,"48.7167 9.21667","1950-1970",118,6.84331506443129
2100,104.940605528701,66.378450257194,6.77983855813622,3,1956,48.7167,9.21667,"48.7167 9.21667","1950-1970",115,7.76130417434742
2472,125.024972884919,81.6168482825902,7.83693530870181,3,1957,48.7167,9.21667,"48.7167 9.21667","1950-1970",86,8.6273911115106
2088,108.694584302942,49.6225233699659,6.11177405693959,3,1958,48.7167,9.21667,"48.7167 9.21667","1950-1970",122,6.9333694102445
2472,119.327234449991,70.6530328497578,7.60629015256681,3,1959,48.7167,9.21667,"48.7167 9.21667","1950-1970",95,9.96891282065569
2760,124.212479521012,57.439963943519,6.73419339786614,3,1960,48.7167,9.21667,"48.7167 9.21667","1950-1970",98,9.18190196868154
1920,112.67488184488,52.8568879830916,6.85016113720954,3,1961,48.7167,9.21667,"48.7167 9.21667","1950-1970",88,9.77592369453455
1776,98.6410675332009,71.2114975507468,6.62935469053205,3,1962,48.7167,9.21667,"48.7167 9.21667","1950-1970",112,6.70434767623311
1596,90.979000202508,71.9438884078485,6.80612888012923,3,1963,48.7167,9.21667,"48.7167 9.21667","1950-1970",110,8.25755416325536
2148,110.956224584868,70.3098622592915,6.63596759361005,3,1964,48.7167,9.21667,"48.7167 9.21667","1950-1970",108,8.68222806680664
2244,114.542090062743,60.4250320830092,7.61193531373095,3,1965,48.7167,9.21667,"48.7167 9.21667","1950-1970",111,7.38744548705164
2076,112.848965707231,57.253126323103,6.1920966357894,3,1966,48.7167,9.21667,"48.7167 9.21667","1950-1970",104,8.97842371236007
2136,110.458076698952,46.7504510757358,6.42306437256235,3,1967,48.7167,9.21667,"48.7167 9.21667","1950-1970",106,8.57771719957742
1788,102.015476837468,82.5534318640578,7.46354822027347,3,1968,48.7167,9.21667,"48.7167 9.21667","1950-1970",107,8.65499980654567
1752,97.8691814542087,84.0874702271472,6.97951597302792,3,1969,48.7167,9.21667,"48.7167 9.21667","1950-1970",118,8.23440198985981
1836,100.995043177553,83.2895741597492,7.03225790733291,3,1970,48.7167,9.21667,"48.7167 9.21667","1950-1970",124,6.57711941820731
1752,102.038784536135,25.5431252687644,5.03758053256259,4,1951,48.8333,12.9667,"48.8333 12.9667","1950-1970",110,7.1078802759091
1752,95.8710388871024,117.348325653779,7.39451596375194,4,1952,48.8333,12.9667,"48.8333 12.9667","1950-1970",111,7.77804330440805
1560,91.3544279290554,35.4289626700278,4.95548376020405,4,1953,48.8333,12.9667,"48.8333 12.9667","1950-1970",93,8.51005415761155
1956,107.422394195681,26.1379705823221,5.48596761931455,4,1954,48.8333,12.9667,"48.8333 12.9667","1950-1970",118,7.01657593012382
1464,90.7504277482925,81.5311085098057,6.86887081421071,4,1955,48.8333,12.9667,"48.8333 12.9667","1950-1970",122,5.30086944673372
1620,92.0880154716068,44.0546069170051,5.53887084393852,4,1956,48.8333,12.9667,"48.8333 12.9667","1950-1970",116,6.49396724615287
2508,117.572776504202,62.1947651103428,7.50258047746555,4,1957,48.8333,12.9667,"48.8333 12.9667","1950-1970",98,7.57228243944195
1512,90.0214783397238,49.2024901964873,6.06370954188488,4,1958,48.8333,12.9667,"48.8333 12.9667","1950-1970",125,5.86239117331317
2196,105.258298130088,46.0825691207901,6.43499985616654,4,1959,48.8333,12.9667,"48.8333 12.9667","1950-1970",96,8.97168458207591
2292,103.6574191235,48.0648024008382,6.34548372913512,4,1960,48.8333,12.9667,"48.8333 12.9667","1950-1970",102,7.97733677821436
1896,97.3290884269485,72.2071957682191,7.1272579052095,4,1961,48.8333,12.9667,"48.8333 12.9667","1950-1970",100,8.76038023897285
1392,87.012019975462,80.5330992843514,6.34887082583361,4,1962,48.8333,12.9667,"48.8333 12.9667","1950-1970",113,5.80467378329891
1584,76.76396594755,64.616503316497,6.22064502224807,4,1963,48.8333,12.9667,"48.8333 12.9667","1950-1970",111,6.88869549819957
1788,90.8771696965745,56.1339855048213,6.58741920759841,4,1964,48.8333,12.9667,"48.8333 12.9667","1950-1970",110,7.1485324489135
1764,95.7540660459772,29.8532255956234,6.392419211957,4,1965,48.8333,12.9667,"48.8333 12.9667","1950-1970",115,5.72244552426729
1692,97.9768829045637,25.8212868984965,3.61645153206923,4,1966,48.8333,12.9667,"48.8333 12.9667","1950-1970",100,7.85342373750577
2124,103.311463934636,31.0583401759234,4.81822569875587,4,1967,48.8333,12.9667,"48.8333 12.9667","1950-1970",104,7.44201070322331
1536,92.0928052289305,37.6725363936012,4.44709667479319,4,1968,48.8333,12.9667,"48.8333 12.9667","1950-1970",97,7.53255417946038
1548,88.8647755233857,44.0977041240166,5.1791934326231,4,1969,48.8333,12.9667,"48.8333 12.9667","1950-1970",116,7.49163026733162
1584,82.7473289685813,42.4977996131592,4.8325805371447,4,1970,48.8333,12.9667,"48.8333 12.9667","1950-1970",117,5.20858684010075
2604,128.538652601698,21.8377494045801,4.99790311409461,5,1951,50.4167,10.3833,"50.4167 10.3833","1950-1970",110,7.07489114621168
2220,114.75884176378,139.370261675664,8.08032240003588,5,1952,50.4167,10.3833,"50.4167 10.3833","1950-1970",109,8.90456501835876
2136,109.159450648397,75.9973059901361,7.288709514504,5,1953,50.4167,10.3833,"50.4167 10.3833","1950-1970",99,9.32385848724769
2256,115.715626274977,33.8440259423618,6.13161276617358,5,1954,50.4167,10.3833,"50.4167 10.3833","1950-1970",120,7.65271722025278
1668,98.5612443733358,91.0126303777209,7.6037095074632,5,1955,50.4167,10.3833,"50.4167 10.3833","1950-1970",122,5.7902172618829
1944,99.2224758006169,45.7338644288069,5.98870954356126,5,1956,50.4167,10.3833,"50.4167 10.3833","1950-1970",123,7.17815201346884
2688,127.447900654914,58.3165913810896,7.05774177773105,5,1957,50.4167,10.3833,"50.4167 10.3833","1950-1970",112,7.92989112710094
1944,104.080811540143,54.4727952506757,6.50935469321426,5,1958,50.4167,10.3833,"50.4167 10.3833","1950-1970",123,6.09804334195898
2472,116.661371977948,102.617742809511,8.67499980609864,5,1959,50.4167,10.3833,"50.4167 10.3833","1950-1970",105,9.76679325995602
2460,114.0621482879,62.4538790187668,6.9967740371583,5,1960,50.4167,10.3833,"50.4167 10.3833","1950-1970",101,8.5873367645798
1992,108.528437286154,77.511444779715,7.53693531540733,5,1961,50.4167,10.3833,"50.4167 10.3833","1950-1970",97,9.18124979478307
1764,97.095763665928,95.2723534631942,7.2893546757799,5,1962,50.4167,10.3833,"50.4167 10.3833","1950-1970",114,6.0159237785771
1812,86.2204125009449,60.5023318266721,6.35612889018751,5,1963,50.4167,10.3833,"50.4167 10.3833","1950-1970",111,7.29663027169021
1980,106.507694538682,68.0626209904752,6.71983855947732,5,1964,50.4167,10.3833,"50.4167 10.3833","1950-1970",110,7.5432607009602
2088,109.273677533731,48.0861721718635,7.11064500235502,5,1965,50.4167,10.3833,"50.4167 10.3833","1950-1970",124,6.68065202458883
1992,111.866736635119,64.6665706211,6.87935468494411,5,1966,50.4167,10.3833,"50.4167 10.3833","1950-1970",110,8.62847806800805
2304,112.833243310558,48.7564287690635,6.66629017357744,5,1967,50.4167,10.3833,"50.4167 10.3833","1950-1970",110,8.13342373124729
1560,96.7350979587253,85.2548863149347,7.37612886738873,5,1968,50.4167,10.3833,"50.4167 10.3833","1950-1970",110,7.96423895242017
1584,90.7698008062768,77.7041001325814,7.09854822843185,5,1969,50.4167,10.3833,"50.4167 10.3833","1950-1970",121,7.2857063588909
1632,93.9988840041141,85.4156483030717,7.27935467600342,5,1970,50.4167,10.3833,"50.4167 10.3833","1950-1970",127,5.90929334617787
1980,109.954287898823,33.4442619077764,5.70322567897458,6,1951,48.5833,12.1833,"48.5833 12.1833","1950-1970",111,7.37413026995795
2028,108.307349957184,97.6492698675446,6.96677403782885,6,1952,48.5833,12.1833,"48.5833 12.1833","1950-1970",108,8.4229889421663
1704,98.830404190944,88.6113239590997,8.65999980643392,6,1953,48.5833,12.1833,"48.5833 12.1833","1950-1970",111,8.85217371518197
2052,108.20795709237,34.3820373406678,5.92790309330749,6,1954,48.5833,12.1833,"48.5833 12.1833","1950-1970",119,7.25559766391171
1632,96.3369748466915,74.878657251525,6.91129016810127,6,1955,48.5833,12.1833,"48.5833 12.1833","1950-1970",121,5.76499987114221
1764,96.6066585025902,56.0911765039983,6.23903211861128,6,1956,48.5833,12.1833,"48.5833 12.1833","1950-1970",120,6.89853245450143
2556,124.430190295916,75.0447734988634,7.52999983169138,6,1957,48.5833,12.1833,"48.5833 12.1833","1950-1970",104,7.84244547688159
1776,97.4158139897394,34.4242383754338,5.5245160055497,6,1958,48.5833,12.1833,"48.5833 12.1833","1950-1970",120,6.25711942535987
2388,111.775404849876,47.071097993465,6.50258049981729,6,1959,48.5833,12.1833,"48.5833 12.1833","1950-1970",95,9.13010849157834
2328,106.739283904752,51.8467765864742,6.55177404710482,6,1960,48.5833,12.1833,"48.5833 12.1833","1950-1970",100,8.45168459369882
1980,101.325653023073,43.5159670446723,6.5070966287486,6,1961,48.5833,12.1833,"48.5833 12.1833","1950-1970",92,9.38380413808171
1620,94.9251279172643,84.1798598961813,6.71129017257162,6,1962,48.5833,12.1833,"48.5833 12.1833","1950-1970",112,6.57222811396882
1620,80.1879656949315,78.0203915308484,7.15064500146095,6,1963,48.5833,12.1833,"48.5833 12.1833","1950-1970",112,7.49864113674013
1728,97.897301881543,50.6914174299039,6.24532244105132,6,1964,48.5833,12.1833,"48.5833 12.1833","1950-1970",108,7.84201069428262
1872,102.326995803711,49.5752686937266,7.34548370678338,6,1965,48.5833,12.1833,"48.5833 12.1833","1950-1970",122,6.57907593990271
1860,106.111812224848,65.6815339791809,6.5829030786671,6,1966,48.5833,12.1833,"48.5833 12.1833","1950-1970",106,8.76358676064031
2124,108.202004121046,26.0965376412922,5.08048375741008,6,1967,48.5833,12.1833,"48.5833 12.1833","1950-1970",102,8.32961937903589
1428,93.8665071706045,68.1005998776092,7.18419338780786,6,1968,48.5833,12.1833,"48.5833 12.1833","1950-1970",107,8.37717372579905
1812,91.8521182045952,82.1805555969991,6.76564501006637,6,1969,48.5833,12.1833,"48.5833 12.1833","1950-1970",117,8.33978242228699
1572,88.1062894426245,68.499349260268,6.28887082717472,6,1970,48.5833,12.1833,"48.5833 12.1833","1950-1970",118,6.16673899259742
2184,118.407605378561,29.7066206279071,5.35209665456486,7,1951,49.1667,11.45,"49.1667 11.45","1950-1970",111,7.19657592610051
1992,106.207049423225,109.61880191581,7.14048371136549,7,1952,49.1667,11.45,"49.1667 11.45","1950-1970",108,8.50630415769537
1920,101.65825583166,72.6562793635283,7.27145145037362,7,1953,49.1667,11.45,"49.1667 11.45","1950-1970",100,9.07233675373921
2040,110.431975929934,32.1301318853363,5.74774180701183,7,1954,49.1667,11.45,"49.1667 11.45","1950-1970",121,7.36005418331605
1572,94.7254695826774,60.0958471814319,6.21741921586856,7,1955,49.1667,11.45,"49.1667 11.45","1950-1970",120,5.78374987072311
1788,97.4676415313319,57.8074858694891,6.34306437435049,7,1956,49.1667,11.45,"49.1667 11.45","1950-1970",126,6.7407063710726
2508,122.073166523622,57.4630087826139,6.66048372209433,7,1957,49.1667,11.45,"49.1667 11.45","1950-1970",109,7.82951069456201
1908,101.889929293979,67.8677981192772,6.7970966222666,7,1958,49.1667,11.45,"49.1667 11.45","1950-1970",127,6.09940203758078
2388,113.0406387773,65.1603748378617,7.33064499743764,7,1959,49.1667,11.45,"49.1667 11.45","1950-1970",102,9.44364109326599
2316,113.265866203351,64.9988277261064,7.03274177828984,7,1960,49.1667,11.45,"49.1667 11.45","1950-1970",106,8.50456502729946
1908,103.127579326488,89.4092192957266,7.79112885811276,7,1961,49.1667,11.45,"49.1667 11.45","1950-1970",98,9.22228240256157
1668,94.1269859121629,101.840091805038,7.36838693207791,7,1962,49.1667,11.45,"49.1667 11.45","1950-1970",114,6.12804334128842
1644,84.4495473412952,66.5968782239326,6.50983856417119,7,1963,49.1667,11.45,"49.1667 11.45","1950-1970",111,7.55141287469103
1812,101.720593703538,57.1482800969962,6.484677274411,7,1964,49.1667,11.45,"49.1667 11.45","1950-1970",109,7.65277156807766
1932,104.568058605241,37.9285861760225,6.75193533295345,7,1965,49.1667,11.45,"49.1667 11.45","1950-1970",122,6.42206507384696
1980,109.848385429229,65.4844713194121,6.97483855377763,7,1966,49.1667,11.45,"49.1667 11.45","1950-1970",110,8.18586938224895
2160,109.188999441942,51.8450461041714,6.32290308447855,7,1967,49.1667,11.45,"49.1667 11.45","1950-1970",109,7.8684237371705
1632,95.854403172223,88.3421392135728,7.50387080001735,7,1968,49.1667,11.45,"49.1667 11.45","1950-1970",110,7.85907591129248
1596,89.0182435514426,86.425705061379,6.88806436216879,7,1969,49.1667,11.45,"49.1667 11.45","1950-1970",119,7.72989113157129
1608,92.1965399966072,63.1172122616465,6.45387082348668,7,1970,49.1667,11.45,"49.1667 11.45","1950-1970",125,5.83228247833398
3012,134.18306480964,45.1102840965732,6.49499985482544,8,1951,49.7167,10.2167,"49.7167 10.2167","1950-1970",113,8.06869547182451
2244,118.685304560729,86.1665848881583,6.66903210900003,8,1952,49.7167,10.2167,"49.7167 10.2167","1950-1970",104,9.40608674627931
2232,108.074423892562,96.6533654328484,8.33887078135364,8,1953,49.7167,10.2167,"49.7167 10.2167","1950-1970",101,10.0874454267019
2328,118.344473196911,43.1969967725348,6.63548372265312,8,1954,49.7167,10.2167,"49.7167 10.2167","1950-1970",118,8.20891285999476
1752,103.166287878201,55.5367125651182,6.6593546898615,8,1955,49.7167,10.2167,"49.7167 10.2167","1950-1970",118,6.90108680227043
2064,101.394596497398,61.4469634986207,6.7917740417404,8,1956,49.7167,10.2167,"49.7167 10.2167","1950-1970",115,7.80592373856748
2676,129.362476016494,82.8381836474558,8.0709675615353,8,1957,49.7167,10.2167,"49.7167 10.2167","1950-1970",103,8.46054328915299
2148,106.856679356735,66.998405149944,7.15274177560763,8,1958,49.7167,10.2167,"49.7167 10.2167","1950-1970",123,6.79179332645246
2568,118.839344369535,104.847009529084,8.80951593212423,8,1959,49.7167,10.2167,"49.7167 10.2167","1950-1970",104,10.1708693378807
2532,120.470366248777,67.406454662933,7.23290306413847,8,1960,49.7167,10.2167,"49.7167 10.2167","1950-1970",100,9.1782606644151
2016,110.156949353377,87.6481101756123,8.07467723887173,8,1961,49.7167,10.2167,"49.7167 10.2167","1950-1970",96,9.78483673781359
1908,104.648564696456,33.29098574705,4.90693537419241,8,1962,49.7167,10.2167,"49.7167 10.2167","1950-1970",108,6.93516288846529
1584,88.7609728235624,100.757342271784,8.45467723037807,8,1963,49.7167,10.2167,"49.7167 10.2167","1950-1970",116,8.14652155704148
1968,110.299953049262,112.481146398758,8.50661271308819,8,1964,49.7167,10.2167,"49.7167 10.2167","1950-1970",116,8.50445633164972
2184,114.634478896585,53.7624480646481,7.57951595961687,8,1965,49.7167,10.2167,"49.7167 10.2167","1950-1970",114,7.3658150527525
2208,117.394516535461,68.9085227878684,6.93822565137018,8,1966,49.7167,10.2167,"49.7167 10.2167","1950-1970",107,9.17663022966893
2148,110.481712100066,61.3213711145283,7.10435467991497,8,1967,49.7167,10.2167,"49.7167 10.2167","1950-1970",113,8.82445632449716
1680,100.134232922061,73.8596748935736,7.2135482258614,8,1968,49.7167,10.2167,"49.7167 10.2167","1950-1970",107,8.67673893649455
1656,93.608572759883,96.6350664310327,7.90467724267153,8,1969,49.7167,10.2167,"49.7167 10.2167","1950-1970",120,8.29690198846283
1764,98.8297042235075,73.7146396519255,6.69661275354484,8,1970,49.7167,10.2167,"49.7167 10.2167","1950-1970",117,7.00820636509351
2568,127.884923906875,48.0764124566721,6.35193534189415,9,1951,49.3333,10.8,"49.3333 10.8","1950-1970",115,7.57782591757891
2052,111.289246685298,156.23176331237,8.66870948365859,9,1952,49.3333,10.8,"49.3333 10.8","1950-1970",112,8.83152154173054
2088,104.247011968396,91.0410768654291,8.44032239198925,9,1953,49.3333,10.8,"49.3333 10.8","1950-1970",103,9.53478239557665
2160,114.914136343342,44.1751368130903,6.35306437412697,9,1954,49.3333,10.8,"49.3333 10.8","1950-1970",124,7.74934765287554
1632,96.8458277119192,86.4117962016056,7.30999983660877,9,1955,49.3333,10.8,"49.3333 10.8","1950-1970",121,6.28282594652442
1908,99.217350051485,82.784880527141,7.49112886481828,9,1956,49.3333,10.8,"49.3333 10.8","1950-1970",128,7.11945636260688
2556,124.872732540705,62.9935138142805,6.96387081208729,9,1957,49.3333,10.8,"49.3333 10.8","1950-1970",118,8.17874981719069
2064,105.551689173485,127.547171937402,8.75467722367255,9,1958,49.3333,10.8,"49.3333 10.8","1950-1970",130,6.5494020275225
2616,118.801893292326,100.385920351704,8.6548385162267,9,1959,49.3333,10.8,"49.3333 10.8","1950-1970",105,9.74076065184225
2484,118.932118925746,89.2389913508206,8.35758045835481,9,1960,49.3333,10.8,"49.3333 10.8","1950-1970",110,8.84891284568964
1980,107.024536118583,103.371146163087,8.32725787838741,9,1961,49.3333,10.8,"49.3333 10.8","1950-1970",100,9.54461935187852
1800,99.6755220586368,141.166063017162,9.21177398764919,9,1962,49.3333,10.8,"49.3333 10.8","1950-1970",118,6.5966846351613
1692,88.3800459699514,119.898423247491,9.3824191451253,9,1963,49.3333,10.8,"49.3333 10.8","1950-1970",122,7.89157591056605
1968,107.590783463316,102.413445497322,8.26096755728847,9,1964,49.3333,10.8,"49.3333 10.8","1950-1970",118,8.14967373088407
2088,110.125933426582,59.9589800288118,7.59112886258311,9,1965,49.3333,10.8,"49.3333 10.8","1950-1970",129,6.95206506200054
2040,113.48688604833,113.259829123005,8.97354818652234,9,1966,49.3333,10.8,"49.3333 10.8","1950-1970",117,8.61440198136615
2208,108.770662946986,69.1831091136506,7.17080629133289,9,1967,49.3333,10.8,"49.3333 10.8","1950-1970",122,8.30706503171393
1656,97.7584136713826,129.437999287024,8.48709658449215,9,1968,49.3333,10.8,"49.3333 10.8","1950-1970",113,8.13505416599345
1656,93.0021496560721,148.84023548012,9.2769352765153,9,1969,49.3333,10.8,"49.3333 10.8","1950-1970",127,8.03788025512198
1824,97.0140710560251,142.475667666719,9.55161268973062,9,1970,49.3333,10.8,"49.3333 10.8","1950-1970",133,6.26891290335714
2256,121.059820081894,46.7954478451638,6.25370953763805,10,1951,49.4,11.4,"49.4 11.4","1950-1970",115,7.35434766170447
1980,106.629006473599,126.656472179961,7.51516112234564,10,1952,49.4,11.4,"49.4 11.4","1950-1970",109,8.56222806948885
1836,100.71798779337,77.2185890327673,6.89258049110011,10,1953,49.4,11.4,"49.4 11.4","1950-1970",96,9.49418457039713
2064,110.974546431904,38.1929647848183,5.95645147976616,10,1954,49.4,11.4,"49.4 11.4","1950-1970",126,7.49217374558034
1560,95.4362962247925,102.926026690809,7.91419337149109,10,1955,49.4,11.4,"49.4 11.4","1950-1970",124,6.01211943083605
1752,94.4773944010811,84.6355961008414,7.46564499442015,10,1956,49.4,11.4,"49.4 11.4","1950-1970",128,6.90673897605713
2532,121.612123391186,57.2768959508145,6.75548371997091,10,1957,49.4,11.4,"49.4 11.4","1950-1970",113,8.14445633969634
1944,100.711984139405,55.5966974479971,6.41838695331206,10,1958,49.4,11.4,"49.4 11.4","1950-1970",125,6.34282594518331
2352,112.978382291365,96.4290489661341,8.45725787548168,10,1959,49.4,11.4,"49.4 11.4","1950-1970",104,9.88358673560636
2304,114.40854946795,73.6504555913135,7.34161273912797,10,1960,49.4,11.4,"49.4 11.4","1950-1970",107,8.73929328292244
1836,103.10109373506,95.6532745849719,7.96983853153764,10,1961,49.4,11.4,"49.4 11.4","1950-1970",99,9.37364109483062
1560,93.2802650614485,123.999044338651,8.24999981559813,10,1962,49.4,11.4,"49.4 11.4","1950-1970",115,6.3270107281455
1644,86.2303236771663,97.8657743644865,8.57499980833381,10,1963,49.4,11.4,"49.4 11.4","1950-1970",118,7.89489112788325
1836,105.216293960076,80.8703926603912,7.46225789772166,10,1964,49.4,11.4,"49.4 11.4","1950-1970",111,7.83211939015588
1968,104.82853767826,41.5277555895125,6.89596758779859,10,1965,49.4,11.4,"49.4 11.4","1950-1970",123,6.42206507384696
2028,109.802894667776,66.2183818661827,7.01709661734921,10,1966,49.4,11.4,"49.4 11.4","1950-1970",112,8.20402155575626
2184,108.281841026382,49.9760085789769,5.97129018911191,10,1967,49.4,11.4,"49.4 11.4","1950-1970",119,7.80364112992285
1596,97.7616767607279,84.1349205011453,7.26854822463206,10,1968,49.4,11.4,"49.4 11.4","1950-1970",110,7.66190200265618
1512,87.9653829564723,76.0496594397965,6.44999985583127,10,1969,49.4,11.4,"49.4 11.4","1950-1970",118,7.61385852546917
1668,92.4936532037871,79.6626608373651,7.13596758243418,10,1970,49.4,11.4,"49.4 11.4","1950-1970",127,5.69673900310274
2880,132.719282373389,65.4355943346006,7.20112887130029,11,1951,49.4667,9.58333,"49.4667 9.58333","1950-1970",116,7.84836938979266
2328,117.340333290323,72.6936326420459,6.14048373371723,11,1952,49.4667,9.58333,"49.4667 9.58333","1950-1970",103,9.27804327088044
2256,112.101284741978,61.4365384078924,6.42064501777772,11,1953,49.4667,9.58333,"49.4667 9.58333","1950-1970",93,9.74793456472537
2436,119.843576230902,52.1010502960016,6.88677403961699,11,1954,49.4667,9.58333,"49.4667 9.58333","1950-1970",124,8.00614112539662
1692,101.514638970587,101.51801028534,8.08387078705334,11,1955,49.4667,9.58333,"49.4667 9.58333","1950-1970",122,6.42679333461084
2016,102.628922856032,59.4961322511756,6.61499985214323,11,1956,49.4667,9.58333,"49.4667 9.58333","1950-1970",123,7.64445635087221
2640,127.649457026057,66.296273090412,7.24129016072519,11,1957,49.4667,9.58333,"49.4667 9.58333","1950-1970",108,8.29059764077765
2112,107.288821386676,60.0316485039977,6.79419339652504,11,1958,49.4667,9.58333,"49.4667 9.58333","1950-1970",123,6.58271724416915
